,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
900,101037,Cash loans,F,61.221917808219175,4.52,1.0,N,N,247500.0,747000.0,38268.0,747000.0,0.15461818181818182,0.0512289156626506,Pensioner,Secondary / secondary special,Widow,House / apartment,
901,101038,Cash loans,M,52.06027397260274,3.5,2.0,Y,Y,180000.0,675000.0,34596.0,675000.0,0.1922,0.05125333333333333,Working,Secondary / secondary special,Married,House / apartment,Laborers
902,101039,Cash loans,F,46.27945205479452,0.28,2.0,Y,Y,315000.0,1024740.0,55719.0,900000.0,0.17688571428571429,0.05437379237660284,Commercial associate,Higher education,Married,House / apartment,Accountants
903,101040,Cash loans,M,63.18904109589041,4.52,3.0,Y,Y,157500.0,635962.5,28143.0,549000.0,0.17868571428571428,0.044252609234035026,Pensioner,Secondary / secondary special,Married,House / apartment,
904,101042,Cash loans,F,41.59178082191781,8.22,3.0,N,Y,81000.0,521280.0,22959.0,450000.0,0.28344444444444444,0.04404350828729282,Working,Higher education,Married,House / apartment,Sales staff
905,101043,Cash loans,F,55.3041095890411,4.52,1.0,N,Y,94500.0,74182.5,6075.0,67500.0,0.06428571428571428,0.0818926296633303,Pensioner,Secondary / secondary special,Widow,House / apartment,
906,101044,Cash loans,F,41.32876712328767,23.31,3.0,N,Y,157500.0,1097676.0,32224.5,958500.0,0.2046,0.02935702338394936,Working,Secondary / secondary special,Married,House / apartment,Laborers
907,101045,Revolving loans,F,43.63835616438356,5.26,2.0,Y,N,67500.0,180000.0,9000.0,180000.0,0.13333333333333333,0.05,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers
908,101046,Revolving loans,F,43.394520547945206,6.09,2.0,N,Y,112500.0,337500.0,16875.0,337500.0,0.15,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
909,101047,Cash loans,F,37.38630136986301,4.03,1.0,Y,Y,94500.0,284400.0,13833.0,225000.0,0.1463809523809524,0.04863924050632911,Working,Higher education,Single / not married,House / apartment,Secretaries
910,101048,Cash loans,M,45.47945205479452,8.79,2.0,Y,N,202500.0,1029681.0,27292.5,859500.0,0.13477777777777777,0.026505781887788547,Working,Secondary / secondary special,Married,House / apartment,Managers
911,101049,Cash loans,M,29.39452054794521,1.13,2.0,Y,Y,99000.0,104256.0,12501.0,90000.0,0.1262727272727273,0.1199067679558011,Working,Secondary / secondary special,Married,House / apartment,Drivers
912,101050,Cash loans,F,53.515068493150686,1.54,2.0,N,Y,157500.0,1185282.0,34785.0,1035000.0,0.22085714285714286,0.02934744643046971,Working,Secondary / secondary special,Married,House / apartment,
913,101052,Revolving loans,F,21.53150684931507,1.72,1.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.06666666666666667,0.05,Working,Higher education,Single / not married,House / apartment,Sales staff
914,101053,Cash loans,F,30.88219178082192,0.64,2.0,N,N,135000.0,254700.0,16276.5,225000.0,0.12056666666666667,0.06390459363957597,Working,Secondary / secondary special,Married,House / apartment,Sales staff
915,101054,Cash loans,F,50.55342465753424,31.98,2.0,N,Y,112500.0,454500.0,17739.0,454500.0,0.15768,0.03902970297029703,Working,Secondary / secondary special,Married,House / apartment,
916,101058,Cash loans,F,41.14246575342466,14.09,4.0,N,N,90000.0,900000.0,26446.5,900000.0,0.29385,0.029385,Working,Secondary / secondary special,Married,With parents,
917,101059,Cash loans,M,33.50410958904109,11.17,2.0,Y,Y,225000.0,454500.0,46570.5,454500.0,0.20698,0.10246534653465346,Working,Higher education,Married,House / apartment,High skill tech staff
918,101060,Cash loans,M,38.15890410958904,3.19,2.0,N,N,270000.0,1546020.0,45202.5,1350000.0,0.16741666666666666,0.02923797881010595,Working,Higher education,Married,Municipal apartment,
919,101061,Cash loans,F,48.35068493150685,13.81,2.0,N,Y,162000.0,284400.0,16011.0,225000.0,0.09883333333333333,0.05629746835443038,Working,Secondary / secondary special,Married,House / apartment,Laborers
920,101062,Cash loans,F,41.64931506849315,5.14,2.0,Y,Y,135000.0,206271.0,21789.0,193500.0,0.1614,0.10563288101575112,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff
921,101063,Cash loans,M,38.23287671232877,0.45,4.0,Y,N,202500.0,755190.0,38686.5,675000.0,0.19104444444444443,0.05122750566082707,Working,Secondary / secondary special,Civil marriage,House / apartment,
922,101065,Cash loans,M,53.47123287671233,5.77,1.0,Y,N,121500.0,370629.0,14103.0,306000.0,0.11607407407407408,0.03805152861756635,Working,Secondary / secondary special,Single / not married,Municipal apartment,Laborers
923,101066,Cash loans,F,24.328767123287676,4.33,3.0,N,N,112500.0,405000.0,20677.5,405000.0,0.1838,0.051055555555555555,Working,Higher education,Married,House / apartment,Core staff
924,101067,Cash loans,F,33.131506849315066,2.7,2.0,Y,Y,225000.0,450000.0,47880.0,450000.0,0.2128,0.1064,Working,Higher education,Married,House / apartment,Sales staff
925,101068,Cash loans,F,39.17808219178082,3.46,4.0,Y,Y,67500.0,900000.0,35824.5,900000.0,0.5307333333333333,0.039805,Working,Secondary / secondary special,Married,House / apartment,Laborers
926,101069,Cash loans,M,51.32876712328767,4.7,2.0,Y,Y,225000.0,679500.0,45724.5,679500.0,0.20322,0.06729139072847683,Working,Secondary / secondary special,Married,House / apartment,Sales staff
927,101070,Cash loans,M,55.96164383561644,1.03,2.0,Y,Y,157500.0,1125000.0,33025.5,1125000.0,0.20968571428571428,0.029356,Working,Higher education,Married,House / apartment,Drivers
928,101071,Cash loans,M,41.75616438356165,0.5,2.0,Y,Y,135000.0,414792.0,20083.5,315000.0,0.14876666666666666,0.048418243360527684,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Core staff
929,101072,Cash loans,F,48.38356164383562,18.05,1.0,N,Y,180000.0,945000.0,31360.5,945000.0,0.174225,0.033185714285714284,Working,Higher education,Single / not married,House / apartment,Core staff
930,101073,Cash loans,F,38.69041095890411,3.83,2.0,Y,N,540000.0,485640.0,44671.5,450000.0,0.082725,0.09198480355819125,Working,Secondary / secondary special,Married,House / apartment,Managers
931,101074,Cash loans,M,43.25205479452055,15.18,1.0,Y,Y,173250.0,765261.0,39204.0,684000.0,0.22628571428571428,0.051229580496066046,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers
932,101075,Cash loans,F,44.56164383561644,6.4,1.0,N,Y,121500.0,533668.5,37273.5,477000.0,0.30677777777777776,0.06984391996154916,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff
933,101076,Cash loans,F,43.87671232876713,7.92,1.0,N,Y,126000.0,324216.0,25744.5,256500.0,0.20432142857142857,0.0794053964023984,Working,Secondary / secondary special,Widow,House / apartment,
934,101077,Cash loans,M,44.821917808219176,2.97,2.0,Y,Y,202500.0,720000.0,46143.0,720000.0,0.22786666666666666,0.0640875,Commercial associate,Higher education,Married,House / apartment,Drivers
935,101078,Cash loans,F,37.45205479452055,3.23,3.0,N,N,90000.0,225000.0,10620.0,225000.0,0.118,0.0472,Working,Secondary / secondary special,Married,House / apartment,
936,101080,Cash loans,F,24.47945205479452,0.72,2.0,N,N,90000.0,207396.0,16515.0,157500.0,0.1835,0.07963027252213158,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,Sales staff
937,101081,Cash loans,M,57.08493150684932,8.23,2.0,N,Y,117000.0,1061599.5,31171.5,927000.0,0.26642307692307693,0.02936276816256978,Working,Secondary / secondary special,Married,House / apartment,Laborers
938,101082,Cash loans,F,39.895890410958906,5.89,3.0,N,Y,270000.0,545040.0,26640.0,450000.0,0.09866666666666667,0.0488771466314399,Working,Secondary / secondary special,Married,House / apartment,Core staff
939,101083,Cash loans,F,28.7013698630137,3.38,2.0,N,N,117000.0,450000.0,20979.0,450000.0,0.1793076923076923,0.04662,State servant,Higher education,Married,House / apartment,
940,101084,Cash loans,M,29.77260273972603,3.68,3.0,Y,Y,157500.0,531706.5,28975.5,459000.0,0.18397142857142856,0.05449529016478076,Working,Secondary / secondary special,Married,House / apartment,Laborers
941,101085,Cash loans,F,36.25479452054795,12.22,2.0,Y,Y,182250.0,900000.0,48082.5,900000.0,0.26382716049382715,0.053425,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
942,101086,Cash loans,M,23.526027397260275,2.58,1.0,Y,N,135000.0,225000.0,23053.5,225000.0,0.17076666666666668,0.10246,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
943,101088,Cash loans,F,48.35616438356164,13.93,2.0,N,N,166500.0,225000.0,14377.5,225000.0,0.08635135135135136,0.0639,Working,Secondary / secondary special,Married,House / apartment,
944,101089,Cash loans,F,53.81369863013698,27.04,1.0,N,N,157500.0,562500.0,15786.0,562500.0,0.10022857142857143,0.028064,State servant,Secondary / secondary special,Widow,House / apartment,Medicine staff
945,101091,Cash loans,M,55.586301369863016,4.52,2.0,N,N,157500.0,1024740.0,52321.5,900000.0,0.3322,0.051058317231688036,Pensioner,Secondary / secondary special,Married,House / apartment,
946,101093,Cash loans,F,24.88219178082192,3.42,2.0,N,Y,166500.0,152820.0,17370.0,135000.0,0.10432432432432433,0.11366313309776208,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff
947,101094,Cash loans,F,64.77534246575343,9.11,1.0,N,Y,112500.0,819432.0,23958.0,684000.0,0.21296,0.02923732536683947,Working,Secondary / secondary special,Widow,House / apartment,Sales staff
948,101095,Cash loans,F,58.06027397260274,28.13,1.0,N,N,67500.0,450000.0,19822.5,450000.0,0.2936666666666667,0.04405,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff
949,101096,Cash loans,M,24.175342465753424,2.07,1.0,N,Y,112500.0,550980.0,35343.0,450000.0,0.31416,0.06414570401829467,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
950,101098,Cash loans,F,30.726027397260275,0.82,3.0,Y,N,180000.0,1096020.0,59589.0,900000.0,0.33105,0.054368533420922974,Working,Higher education,Civil marriage,House / apartment,Sales staff
951,101100,Cash loans,F,29.504109589041096,1.31,1.0,N,N,135000.0,315000.0,17086.5,315000.0,0.12656666666666666,0.05424285714285714,Working,Higher education,Single / not married,House / apartment,Core staff
952,101101,Revolving loans,M,53.2027397260274,4.17,2.0,N,Y,247500.0,270000.0,13500.0,270000.0,0.05454545454545454,0.05,Working,Secondary / secondary special,Married,House / apartment,Drivers
953,101102,Cash loans,F,36.0027397260274,0.46,4.0,N,Y,90000.0,500211.0,28062.0,463500.0,0.3118,0.056100325662570394,Commercial associate,Higher education,Married,House / apartment,Accountants
954,101103,Cash loans,F,32.16986301369863,5.11,2.0,N,N,193500.0,715095.0,55341.0,675000.0,0.286,0.077389717450129,Commercial associate,Incomplete higher,Married,House / apartment,
955,101104,Cash loans,F,62.80821917808219,4.52,2.0,N,Y,124200.0,538704.0,23859.0,481500.0,0.19210144927536232,0.044289628441593155,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,
956,101105,Cash loans,F,28.638356164383563,2.21,2.0,N,Y,112500.0,157500.0,9171.0,157500.0,0.08152,0.05822857142857143,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
957,101106,Cash loans,M,53.293150684931504,6.23,2.0,N,Y,157500.0,824242.5,42273.0,666000.0,0.2684,0.05128709087434827,Working,Secondary / secondary special,Married,House / apartment,Low-skill Laborers
958,101108,Cash loans,M,30.791780821917808,1.06,1.0,N,Y,180000.0,450000.0,22018.5,450000.0,0.122325,0.04893,Working,Higher education,Single / not married,House / apartment,Managers
959,101109,Cash loans,M,36.87945205479452,8.67,2.0,Y,N,135000.0,781920.0,37746.0,675000.0,0.2796,0.048273480662983426,Working,Secondary / secondary special,Married,House / apartment,Drivers
960,101110,Cash loans,F,37.06575342465754,10.31,4.0,Y,N,135000.0,755190.0,31995.0,675000.0,0.237,0.042366821594565604,Commercial associate,Higher education,Married,House / apartment,
961,101111,Cash loans,F,27.96986301369863,8.95,2.0,Y,Y,225000.0,854896.5,43780.5,702000.0,0.19458,0.05121146244019013,Commercial associate,Secondary / secondary special,Married,With parents,Accountants
962,101112,Cash loans,F,42.52328767123288,5.25,2.0,N,Y,202500.0,247500.0,11596.5,247500.0,0.05726666666666667,0.046854545454545454,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants
963,101113,Cash loans,F,50.93424657534246,25.45,1.0,N,Y,400500.0,1125000.0,45949.5,1125000.0,0.11473033707865168,0.040844,State servant,Higher education,Separated,House / apartment,High skill tech staff
964,101114,Cash loans,F,33.9972602739726,3.52,1.0,Y,Y,360000.0,754740.0,20884.5,630000.0,0.0580125,0.027671118530884806,Commercial associate,Higher education,Single / not married,House / apartment,
965,101115,Cash loans,M,27.994520547945207,0.86,3.0,Y,Y,202500.0,266652.0,14593.5,202500.0,0.07206666666666667,0.05472863507492912,Working,Secondary / secondary special,Married,House / apartment,
966,101116,Cash loans,F,39.42465753424658,6.76,2.0,Y,Y,135000.0,352044.0,17253.0,247500.0,0.1278,0.04900807853563759,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
967,101117,Cash loans,F,51.11232876712329,4.52,1.0,N,N,144000.0,585000.0,32796.0,585000.0,0.22775,0.05606153846153846,Pensioner,Secondary / secondary special,Widow,House / apartment,
968,101119,Cash loans,M,27.747945205479454,8.47,3.0,Y,Y,202500.0,350581.5,34150.5,333000.0,0.16864444444444446,0.09741101569820428,Working,Higher education,Married,House / apartment,Laborers
969,101120,Revolving loans,M,41.827397260273976,3.82,1.0,N,Y,225000.0,270000.0,13500.0,270000.0,0.06,0.05,Working,Secondary / secondary special,Widow,House / apartment,Laborers
970,101121,Cash loans,M,42.41369863013698,0.57,4.0,N,Y,180000.0,436032.0,20326.5,360000.0,0.112925,0.04661699141347424,Working,Secondary / secondary special,Married,House / apartment,Laborers
971,101122,Cash loans,F,33.41917808219178,5.64,3.0,N,N,90000.0,640458.0,27265.5,517500.0,0.30295,0.04257187824962761,State servant,Higher education,Civil marriage,House / apartment,Core staff
972,101123,Cash loans,F,55.52328767123288,4.52,2.0,Y,Y,54000.0,188685.0,8122.5,157500.0,0.15041666666666667,0.04304793703792034,Pensioner,Secondary / secondary special,Married,House / apartment,
973,101124,Cash loans,F,59.30684931506849,12.53,2.0,N,N,103500.0,848745.0,37516.5,675000.0,0.3624782608695652,0.044202322252266585,Working,Secondary / secondary special,Married,House / apartment,
974,101127,Cash loans,M,45.18356164383562,5.83,2.0,Y,N,211500.0,835380.0,45445.5,675000.0,0.2148723404255319,0.05440099116569705,Working,Secondary / secondary special,Married,House / apartment,Laborers
975,101129,Cash loans,F,63.78630136986301,4.52,1.0,Y,Y,207000.0,1006920.0,37444.5,900000.0,0.18089130434782608,0.03718716481944941,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
976,101130,Cash loans,F,66.03561643835616,4.52,2.0,Y,Y,67500.0,203760.0,10782.0,180000.0,0.15973333333333334,0.05291519434628975,Pensioner,Higher education,Married,House / apartment,
977,101131,Cash loans,M,38.25479452054795,3.81,1.0,N,Y,112500.0,350676.0,9774.0,229500.0,0.08688,0.02787188173698799,Working,Secondary / secondary special,Separated,Rented apartment,Laborers
978,101132,Revolving loans,F,35.413698630136984,2.96,2.0,N,Y,157500.0,135000.0,6750.0,135000.0,0.04285714285714286,0.05,Commercial associate,Secondary / secondary special,Separated,House / apartment,Sales staff
979,101133,Cash loans,F,65.59452054794521,4.52,2.0,N,Y,90000.0,284400.0,16011.0,225000.0,0.1779,0.05629746835443038,Pensioner,Secondary / secondary special,Married,House / apartment,
980,101134,Cash loans,F,41.57534246575342,8.35,2.0,Y,N,135000.0,450000.0,23107.5,450000.0,0.17116666666666666,0.05135,State servant,Secondary / secondary special,Married,House / apartment,Managers
981,101135,Cash loans,F,29.36438356164384,8.49,3.0,Y,Y,135000.0,299772.0,21852.0,247500.0,0.16186666666666666,0.07289540050438333,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
982,101137,Cash loans,M,24.63287671232877,1.11,1.0,N,Y,123300.0,497520.0,25758.0,450000.0,0.20890510948905108,0.05177279305354559,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,
983,101138,Cash loans,F,56.78356164383562,29.32,1.0,N,Y,202500.0,640080.0,24259.5,450000.0,0.1198,0.03790073115860518,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
984,101139,Cash loans,F,32.723287671232875,9.09,3.0,Y,Y,112500.0,679500.0,19867.5,679500.0,0.1766,0.02923841059602649,State servant,Higher education,Civil marriage,House / apartment,Secretaries
985,101141,Cash loans,F,45.1945205479452,1.72,4.0,N,N,139500.0,135000.0,10795.5,135000.0,0.07738709677419355,0.07996666666666667,Working,Secondary / secondary special,Married,House / apartment,Core staff
